"processed","published_datetime","reporter_name","story_title","story_subhead","story_url","reserved"
"False","2013-02-17T07:00:00.000","Maxx Butthurt","Marines In Afghanistan Spending All Their Savings On Zombie Apocalypse","HELMAND PROVINCE, AFGHANISTAN - The Marines of Alpha Company, 1st Battalion, 5th Marines, deployed out of Camp Pendleton, CA are no strangers to…","https://www.duffelblog.com/report-marines-in-afghanistan-spending-all-their-savings-on-zombie-apocalypse"
"False","2013-02-18T07:00:16.000","Drew Mack","Controversial Views Hold Up Hagel Confirmation, Favors Negotiations, Having Reasons To Fight War","WASHINGTON, D.C. — Republican lawmakers are continuing their filibuster of Chuck Hagel to head the Defense Department, citing controversial statements…","https://www.duffelblog.com/controversial-views-hold-up-hagel-confirmation-favors-negotiations-having-reasons-to-fight-war"
"False","2013-02-19T07:00:07.000","Shane Corcoran","Former E-1 Hired As Military Consultant On New Action Film","HOLLYWOOD, CA – Former U.S. Army Private Jonathan Fleckstein has found a lucrative new career in Hollywood as a military technical consultant to film…","https://www.duffelblog.com/former-e1-hired-as-military-consultant-on-new-action-film"
"False","2013-02-20T07:00:18.000","Drew Mack","Study: Infantry Battalions Commanded By Females More Likely To Stop For Directions, Arrive Late","JACKSONVILLE, NC — Marine Corps officials released the results of a month-long wargame earlier today, claiming that the study has proven women are…","https://www.duffelblog.com/wargame-determines-infantry-battalions-commanded-by-female-officers-75-more-likely-to-stop-for-direc"
"False","2013-02-21T07:00:08.000","Paul Sharpe","General Worried About Finding Job As Lobbyist, Defense Consultant After Retirement","CAMP SMITH, HI — Sources revealed today that a top U.S. Marine General is 'extremely hesitant' about plans for his possible retirement, indicating a…","https://www.duffelblog.com/general-worried-about-finding-job-as-lobbyist-defense-consultant-after-retirement"
"False","2013-02-22T07:00:00.000","Ron","HISTORIC: First Mother, Son to Attend Infantry School Together","FT. BENNING, GA – Like most of his peers, Private Jack Jerrelsen has been sternly reprimanded for his shortcomings during Infantry training. Stand up…","https://www.duffelblog.com/pair-makes-history-as-first-mother-son-to-attend-infantry-school-together"
"False","2013-02-23T07:00:41.000","Merrick","Soldier Extends For Ninth Consecutive Tour Because She 'Likes To Feel Pretty'","BAGRAM AIRFIELD — A female Army private is proud to receive some recognition today, after media outlets learned that she holds the record for…","https://www.duffelblog.com/soldier-extends-for-ninth-consecutive-tour-because-she-likes-to-feel-pretty"
"False","2013-02-24T07:00:19.000","Drew Mack","Department of Defense To Announce 'Wear a Condom You Idiots' Campaign","WASHINGTON, D.C. - The Pentagon is planning to announce a new sexual health campaign, titled 'Goddamn it, Wear a Condom You Idiots,' on Tuesday. The…","https://www.duffelblog.com/department-of-defense-to-announce-wear-a-condom-you-idiots-campaign"
"False","2013-02-25T07:00:25.000","Shane Corcoran","Battalion S1 Manages To Mention Her Bronze Star In Every Conversation","BOSTON, MA – The top administrative soldier at the Massachusetts Army National Guard's 215th Military Police Battalion never misses an opportunity to…","https://www.duffelblog.com/battalion-s1-manages-to-mention-her-bronze-star-in-every-conversation"
"False","2013-02-26T07:00:52.000","Dark Laughter","Typo Leads To Creation Of $179 Million Gorilla Warfare Program","CRESCENT CITY, CA — The Department of Defense has confirmed accusations that a $179 million military training program for mountain gorillas was created…","https://www.duffelblog.com/typo-causes-creation-of-179m-gorilla-warfare-program"
"False","2013-02-27T07:00:45.000","Anthony Ryba","Facing Mass Layoffs, Taliban Protest US Sequester","Mullah Omar took to the media to offer harsh bipartisan criticism. QUETTA, PAKISTAN – As the United States rapidly approaches the deadline for…","https://www.duffelblog.com/facing-mass-layoffs-taliban-protests-against-automatic-us-budget-cuts-from-sequester"
"False","2013-02-28T07:00:39.000","Jack Mandaville","New Marine Ready to Tell His Story, Pens Memoir About Bootcamp","CAMP PENDLETON, CA – One of the most anticipated military stories of the past decade will arrive in bookstores June 14th, Flag Day. National Defense…","https://www.duffelblog.com/new-marine-ready-to-tell-his-story-pens-memoir-about-bootcamp"
"False","2013-03-01T07:00:39.000","Juice Box","Naples Sailor Paints Haze Gray Masterpiece","GAETA, ITALY – Raphael. Michelangelo. Giovanni Bellini. In its long history, Italy has incited many artists to greatness. But their collective body of…","https://www.duffelblog.com/naples-sailor-paints-haze-gray-masterpiece"
"False","2013-03-02T07:00:44.000","Travis Halleman","DoD To Charge Admission Fee For Base Access To Fix Budget Shortfalls","WASHINGTON, D.C. — Secretary of Defense Chuck Hagel announced a budgetary plan to cut Department of Defense spending and raise revenues Wednesday, which…","https://www.duffelblog.com/dod-to-charge-admission-fee-for-installations-access-to-fix-budget-shortfalls"
"False","2013-03-03T07:00:42.000","Pte Bloggins","Hipster Joins Army To Be Ironic","FORT JACKSON, SC – Like thousands of recruits that come through the gates of Fort Jackson every year, Private Eugene Burns never envisioned himself one…","https://www.duffelblog.com/hipster-joins-army-to-be-ironic"
"False","2013-03-04T07:00:00.000","G-Had","US Military Begins Annual Exercise 'Enduring Freedom'","KABUL, AFGHANISTAN – With tensions in the Middle East rising over Iran's nuclear program and the Syrian civil war, the United States and NATO began…","https://www.duffelblog.com/u-s-military-begins-annual-exercise-enduring-freedom"
"False","2013-03-05T07:00:32.000","Merrick","Soldier Asks Black Army Buddy To Be Best Man At Wedding, KY Community Stunned","HARLAN COUNTY, KY — A blatantly racist soldier is being praised for what civil rights activists are calling an 'enormous leap forward' in race…","https://www.duffelblog.com/local-community-stunned-soldier-asks-black-army-buddy-to-be-best-man-at-wedding"
"False","2013-03-06T07:00:30.000","Paul Szoldra","Confused FBI Agents Continue Search For Harlem Sheikh","NEW YORK, NY - Members of the Federal Bureau of Investigation have reported that members of the New York field office are still attempting to target a…","https://www.duffelblog.com/confused-fbi-agent-continues-search-for-harlem-sheikh"
"False","2013-03-07T07:00:41.000","Fat Ghengis","Department Of Defense To Award Purple Heart For Butthurt","WASHINGTON, DC – In the wake of the newly unveiled Distinguished Warfare Medal, the Department of Defense intends to relax standards on the nation's…","https://www.duffelblog.com/department-of-defense-to-award-purple-heart-for-butthurt"
"False","2013-03-08T07:00:28.000","Dick Scuttlebutt","Alleged Fort Hood Shooter Nidal Hasan Receives Promotion, Legion Of Merit","FORT LEAVENWORTH, KS — Army officials have confirmed that Nidal Hasan was promoted to Lieutenant Colonel yesterday in a small and solemn ceremony in the…","https://www.duffelblog.com/alleged-fort-hood-shooter-nidal-hasan-receives-promotion-legion-of-merit"
"False","2013-03-09T07:00:14.000","Shane Corcoran","Soldiers Don't Know If Sergeant Major Intentionally Doing Bill Cosby Impression","FORT JACKSON, SC – Soldiers of the 195th Infantry Brigade are unsure whether Command Sergeant Major Joe Bowden is intentionally doing an impression of…","https://www.duffelblog.com/soldiers-dont-know-if-csm-intentionally-doing-bill-cosby-impression"
"False","2013-03-10T07:00:26.000","Juice Box","North Korea Launches Podcast Aimed At 'This American Life'","SEOUL, SOUTH KOREA – North Korea stoked international outrage last week after launching a podcast clearly directed at National Public Radio's This…","https://www.duffelblog.com/north-korea-launches-podcast-aimed-at-this-american-life"
"False","2013-03-11T07:00:45.000","Jack Mandaville","Soldier Kicked Out Of Special Forces Because He Can't Grow A Beard","FORT CAMPBELL, KY – A former member of the U.S. Army's elite 5th Special Forces Group is not a happy soldier these days. Army Staff Sergeant Mark Diggs…","https://www.duffelblog.com/soldier-kicked-out-of-special-forces-because-he-cant-grow-a-beard"
"False","2013-03-12T07:00:36.000","EL COMANDANTE","Southern Command Closes After Losing War On Drugs For One Billionth Time","Colombian soldiers teach Marines the best way to cook up cocaine. DORAL, FL — Sources confirmed that Southern Command closed its doors today after…","https://www.duffelblog.com/southern-command-closes-after-losing-war-on-drugs-for-the-billionth-time"
"False","2013-03-13T07:00:22.000","G-Had","Military Quietly Phasing Out Horse Meat MREs","CINCINNATI, OH – Following a series of tightening regulations by the Department of Defense, the military's leading food producer has quietly put out a…","https://www.duffelblog.com/military-quietly-phasing-out-horse-meat-mres"
"False","2013-03-14T07:00:40.000","Paul Szoldra","Army Implements Mandatory Divorce Policy To Improve Readiness, Lower Costs","FORT KNOX, KY – In an effort to increase soldiers' interchangeability and world-wide assignment eligibility, the Army has announced that married…","https://www.duffelblog.com/army-implements-mandatory-divorce-policy-to-improve-readiness-lower-costs"
"False","2013-03-15T07:00:59.000","Dark Laughter","New Marine Corps Show Fights Humor With Humor","FORT MEADE, MD – Faced with the proliferation of unapproved military humor sites that undermine good order and discipline, the Marine Corps has launched…","https://www.duffelblog.com/new-marine-corps-show-fights-humor-with-humor"
"False","2013-03-16T07:00:21.000","Shane Corcoran","New XO Attempting To Stamp Out Misuse of Word 'Literally'","FORT BLISS, TEXAS – Major Sean O'Sullivan, the new executive officer of 1-42 Air Defense Artillery Battalion, has made it his primary mission in life to…","https://www.duffelblog.com/new-xo-attempting-to-stamp-out-misuse-of-word-literally"
"False","2013-03-17T07:00:06.000","Jake Slager","Pentagon, Hollywood Team Up To Produce Better Military Films","HOLLYWOOD, CA — A surprising new partnership between Hollywood and the Department of Defense was announced today, which sources say will result in…","https://www.duffelblog.com/pentagon-hollywood-team-up-to-produce-better-military-films"
"False","2013-03-17T15:00:05.000","Jack Mandaville","Marines Break Division Record For Alcohol-Related Incidents On St. Patricks Day","CAMP PENDLETON, CA — A company commander in 1st Battalion, 1st Marine Regiment is having to face his superiors today after his platoon set a new record…","https://www.duffelblog.com/marine-platoon-allowed-to-wear-cammies-off-base-the-day-before-st-patricks-day-breaks-division-recor"
"False","2013-03-18T07:00:06.000","Paul Sharpe","Drunken Secretary Hagel Asks Deputy To Cover For Him At Pentagon Formation","THE PENTAGON — A visibly tired and still intoxicated Chuck Hagel pleaded with his Deputy Secretary of Defense this morning to cover for him at The…","https://www.duffelblog.com/drunken-secretary-hagel-asks-deputy-to-cover-for-him-at-pentagon-formation"
"False","2013-03-19T07:00:25.000","G-Had","ISAF Uses Counterinsurgency to Secure City of Camp Bastion","HELMAND PROVINCE, AFGHANISTAN – Despite the ongoing drawdown in Afghanistan, the NATO-led International Security Assistance Force (ISAF) announced today…","https://www.duffelblog.com/isaf-uses-counterinsurgency-to-secure-city-of-camp-bastion"
"False","2013-03-20T07:00:48.000","G-Had","Iraq War Retroactively Justified By Discovery Of Weapons Of Mass Destruction","BAGHDAD, Iraq – United Nations weapons inspectors have confirmed the announcement on Monday by the Iraqi government that its soldiers had finally…","https://www.duffelblog.com/iraq-war-retroactively-justified-by-discovery-of-saddams-wmds"
"False","2013-03-21T07:00:06.000","Fat Ghengis","Sailor Spontaneously Combusts After Cutting Across Grass In Uniform","Sailors at Naval Station Norfolk cut back trees around grass to prevent future incidents of spontaneous combustion from spreading. NORFOLK, VA – A…","https://www.duffelblog.com/sailor-spontaneously-combusts-after-cutting-across-grass-in-uniform"
"False","2013-03-21T15:45:13.000","Maxx Butthurt","Chaos, Anarchy Reign Supreme At Chuck E. Cheese Under Retired General Tommy Franks","IRVING, TX ‑ CEC Entertainment investors are keeping a wary eye on iconic Chuck E. Cheese children's restaurants as 2013 financial reports showed the…","https://www.duffelblog.com/chaos-anarchy-reign-supreme-at-chuck-e-cheese-under-retired-general-tommy-franks"
"False","2013-03-22T07:00:07.000","G-Had","James Mattis Retires To Search For Ancient Artifact","TAMPA, FL – Four-star General James Mattis held a press conference at MacDill Air Force Base today to announce his early retirement from the Marine…","https://www.duffelblog.com/james-mattis-retires-to-search-for-ancient-artifact"
"False","2013-03-23T07:00:09.000","G-Had","Air Force Holds Bake Sale To Buy Bomber","WASHINGTON, DC – With the Air Force facing a series of combined wartime and sequestration budget cuts totaling over $14 billion, Air Force Chief of…","https://www.duffelblog.com/facing-sequestration-air-force-plans-bake-sale-to-buy-bomber"
"False","2013-03-24T07:00:34.000","Stormtrooper","United States Ready To Declare War On The Sun","THE PENTAGON — Nuclear missile silos have begun preparatory operations and are aiming their warheads skyward as the United States Air Force and NASA…","https://www.duffelblog.com/united-states-declares-war-on-the-sun"
"False","2013-03-25T07:00:18.000","Paul Sharpe","Air Force Grounds $345 Billion Experimental Uniform Program","Lt. Gen. Christopher Bogdan jokes about how sequestration is screwing over the other services but not his. ARLINGTON, VA — Air Force officials confirmed…","https://www.duffelblog.com/air-force-grounds-345-billion-experimental-uniform-program"
"False","2013-03-26T07:00:25.000","Anthony Ryba","First Enlisted Service Members Union Approved by Army, Strike Imminent","ARLINGTON, VA — In a historic move, the Department of the Army has recognized the right of service members to unionize. 'Historically, collective…'","https://www.duffelblog.com/first-enlisted-service-members-union-approved-by-army-strike-imminent"
"False","2013-03-27T07:00:08.000","Rob","Taliban Spring Offensive 2013: What's Out, What's In, And Where To Find It For Cheap","Note: This story was originally published in Al-Daffla Blog, a joint media venture between Duffel Blog and Al Jazeera. Reading through news reports…","https://www.duffelblog.com/taliban-spring-offensive-2013-whats-out-whats-in-and-where-to-find-it-for-cheap"
"False","2013-03-27T14:54:45.000","Ron","Confused O-3 Celebrates Rank By Changing Profile Photo To Red Equal Sign","FT. HOOD, TX — A U.S. Army Captain changed his Facebook profile picture to a red equal sign in the mistaken belief it was a set of captain bars…","https://www.duffelblog.com/confused-o-3-celebrates-rank-by-changing-profile-photo-to-red-equal-sign"
"False","2013-03-28T07:00:08.000","Maxx Butthurt","Budget Cuts Won't Reduce Massive Size Of First Cavalry Division Patch","FORT HOOD, TX – As conventional budget cuts loom on the heels of sequestration, leaders across the military are considering innovative and helpful ways…","https://www.duffelblog.com/budget-cuts-dont-affect-massive-first-cav-patch-size"
"False","2013-03-29T07:00:32.000","EL COMANDANTE","F-35 Fighter Is Newest Exhibit At New York City Air Museum","NEW YORK, NY — Sources confirmed that the F-35 Lightning II was inducted yesterday into the Intrepid, Sea, Air, and Space Museum in New York City. The…","https://www.duffelblog.com/f-35-fighter-is-newest-exhibit-at-new-york-city-air-museum"
"False","2013-03-30T07:00:29.000","Rob","Exclusive: Former Special Forces Soldiers Fight New War On The Internet","From the dark alleyways and desolate rooftops of Baghdad to an empty studio apartment in Clarksville, Tenn., former Special Forces soldier Dave Williams…","https://www.duffelblog.com/exclusive-former-special-forces-soldiers-fight-new-war-on-the-internet"
"False","2013-03-31T07:00:29.000","Sgt B","Veterans Affairs And Staples Team Up To Produce Mega-Shredder","WASHINGTON, D.C. — The Department of Veterans Affairs announced today it would be partnering with the office supply company Staples to produce the…","https://www.duffelblog.com/va-and-staples-team-up-to-produce-mega-shredder"
"False","2013-04-01T07:00:45.000","Dirk Diggler","US Army To Cut Ribbons, Medals By 50 Percent In Cost-Cutting Measure","THE PENTAGON — With the Defense Department reeling from the far-reaching effects of sequester budget cuts, Army brass has proposed…","https://www.duffelblog.com/us-army-to-cut-ribbons-medals-by-50-percent-in-cost-cutting-measure"
"False","2013-04-02T07:00:12.000","Ted Heller","Petraeus Apologizes for Affair, Asks Auditorium of 600 If He Can 'Crash On Anybody's Couch Tonight'","LOS ANGELES, CA — During his first public speech in months, a visibly haggard and unkempt David Petraeus apologized for an extramarital affair just…","https://www.duffelblog.com/petraeus-apologizes-for-affair-asks-auditorium-of-600-if-he-can-crash-on-anybodys-couch-tonight"
"False","2013-04-03T07:00:56.000","Drew Mack","F-35 Scores Historic First Combat Kill By Shooting Down F-35 Program","BETHESDA, MD — An F-35 Lightning II Joint Strike Fighter made history today by scoring the plane's first combat kill when it shot down the F-35 program…","https://www.duffelblog.com/f-35-scores-historic-first-combat-kill-by-shooting-down-f-35-program"
"False","2013-04-04T07:00:58.000","Paul Szoldra","President Obama Signs Executive Order Outlawing The Taliban","WASHINGTON, D.C. – Following on the heels of the establishment of Afghanistan as a gun-free zone, President Barack Obama has taken a bold step in ending…","https://www.duffelblog.com/president-obama-signs-executive-order-outlawing-the-taliban"
"False","2013-04-05T07:00:23.000","Juice Box","Sailor Only At Strip Club To Keep Liberty Buddy Safe","GUAM – Sources confirm that Quartermaster First Class Joshua Griffin is only at the popular Guam strip club, Vikings, to look out for the well-being of…","https://www.duffelblog.com/sailor-claims-hes-only-at-strip-club-to-keep-liberty-buddy-safe"
"False","2013-04-06T07:00:08.000","Merrick","Military Bans Tobacco Products To Improve Combat Effectiveness In Afghanistan","BAGRAM, AFGHANISTAN — The Pentagon is unveiling a new policy banning tobacco products for most troops in Afghanistan that planners believe will improve…","https://www.duffelblog.com/military-bans-tobacco-products-to-improve-combat-effectiveness-in-afghanistan"
"False","2013-04-07T07:00:54.000","Paul Szoldra","Cases Of Medically Non-Redeployable Soldiers On The Rise","FORT SAM HOUSTON, TX – With the drawdown in Afghanistan approaching, the Army is experiencing an unexpected surge in soldiers being declared medically…","https://www.duffelblog.com/cases-of-medically-non-redeployable-soldiers-on-the-rise"
"False","2013-04-08T07:00:18.000","Rob","BREAKING: Massive Search Underway For Hot Italian Chick Spotted At Base Chow Tent","CAMP STONE, AFGHANISTAN — American soldiers are engaged in a massive search for a hot new Italian chick after she was first spotted in the Camp Stone…","https://www.duffelblog.com/breaking-massive-search-underway-for-hot-italian-chick-spotted-at-base-chow-tent"
"False","2013-04-09T07:00:30.000","Ted Heller","Oh Shit, You're Already Late For That Medical Appointment You Had Today","Sources on board your ship have reported in advance of morning quarters that you've got medical today. While details are still sketchy, your Leading…","https://www.duffelblog.com/oh-shit-youre-already-late-for-that-medical-appointment-you-had-today"
"False","2013-04-10T07:00:21.000","Paul Sharpe","Marine Corps Struggles To Keep Up With Massive Influx Of Female Volunteers For Infantry","QUANTICO, VA — Marine Corps officials confirmed Monday they were having a difficult time keeping up with the thousands of females applying to the…","https://www.duffelblog.com/marines-corps-struggles-to-keep-up-with-massive-influx-of-female-volunteers-for-infantry"
"False","2013-04-11T07:00:54.000","Drew Mack","Defense Secretary Put On Restriction For Taking Duty Van On Late Night Beer Run","WASHINGTON, D.C. — Defense Secretary Chuck Hagel was awarded fifteen days restriction for taking the Pentagon's duty van on an unauthorized late night…","https://www.duffelblog.com/secretary-hagel-put-on-restriction-for-taking-duty-van-on-late-night-beer-run"
"False","2013-04-12T07:00:40.000","Juice Box","Kim Jong-un's Wife: If I Finally Give You Head, Will You Stop This?","PYONGYANG, DPRK — As North Korea inches closer to the nuclear brink, one woman has stepped forward with a stunningly selfless offer that might be the…","https://www.duffelblog.com/kim-jong-uns-wife-if-i-finally-give-you-head-will-you-stop-this"
"False","2013-04-13T07:00:58.000","Anthony Ryba","Haqqani Network Struggles To Use Up Explosives For Fiscal Year","PESHAWAR, PAKISTAN — Officials from The Haqqani Network claim that the terror network is struggling to use up its explosives quota amid lingering buget…","https://www.duffelblog.com/haqqani-network-struggles-to-use-up-explosives-for-fiscal-year"
"False","2013-04-14T07:00:54.000","Shane Corcoran","Masters Program Turns Captain Into 'Academicky Douchebag'","SCHOFIELD BARRACKS, Hawaii – Fellow soldiers tell Duffel Blog that obtaining a master's degree at the prestigious Stanford University has turned Army…","https://www.duffelblog.com/masters-program-turns-captain-into-academicky-douchebag"
"False","2013-04-15T07:00:05.000","Drew Mack","Marine Celebrates Historic Six Month Marriage","TWENTYNINE PALMS, CA – The 1st Marine Tank Battalion threw a party to celebrate Lance Corporal Matt Blake's marriage reaching an unprecedented six…","https://www.duffelblog.com/marine-celebrates-historic-six-month-marriage"
"False","2013-04-16T07:00:45.000","Fat Ghengis","Navy: Tagalog To Phase Out English As Official Language","WASHINGTON, DC – In a press release Wednesday morning, Chief of Naval Operations Jonathan Greenert announced that the United States Navy will change its…","https://www.duffelblog.com/navy-tagalog-to-phase-out-english-as-official-language"
"False","2013-04-17T07:00:24.000","Ross Magee","Predator Drone Nominated For Nobel Peace Prize","OSLO, NORWAY — The General Atomics MQ-1 Predator unmanned drone was nominated Monday for the 2013 Nobel Peace Prize for its unrelenting pursuit of peace…","https://www.duffelblog.com/predator-drone-nominated-for-nobel-peace-prize"
"False","2013-04-18T07:00:04.000","Paul Szoldra","Phony Veterans Of Foreign Wars Fight Back Against Military Bloggers","DENVER, CO — The Phony Veterans of Foreign Wars, the nation's leading military fakers' organization — representing fake members from all service…","https://www.duffelblog.com/military-fakers-fight-back-against-milbloggers"
"False","2013-04-19T07:00:42.000","Dirty","Trauma Of War Brought Back By Opening Of Local Green Beans","CHARLOTTE, NC — The opening of North Carolina's first Green Beans Coffee is to blame for one woman's debilitating anxiety attacks and Post-Traumatic…","https://www.duffelblog.com/trauma-of-war-brought-back-by-opening-of-local-green-beans"
"False","2013-04-20T07:00:15.000","Paul Szoldra","Fort Bliss Soldier Spends Three Months In Front Leaning Rest For $200 Bet","EL PASO, TX – A young infantryman may be a candidate for the latest edition of the Guinness Book of World Records after he spent nearly three months in…","https://www.duffelblog.com/fort-bliss-soldier-spends-three-months-in-front-leaning-rest-to-win-bet"
"False","2013-04-21T07:00:21.000","Grumpy","Massachusetts Guardsman Legally Changes Name To 'Boston Strong'","WOOSTA, MA — Private First Class John 'Sully' Sullivan surprised family and fellow Guardsmen alike yesterday, when he reported that he had legally…","https://www.duffelblog.com/massachusetts-guardsman-legally-changes-name-to-boston-strong"
"False","2013-04-22T07:00:49.000","Dirty","Fort Bragg Soldier Charged With Impersonating A Civilian","HOPE MILLS, NC — Controversy surrounds the arrest of a Fort Bragg soldier on Saturday on fraud charges, following allegations that he was impersonating…","https://www.duffelblog.com/fort-bragg-soldier-charged-with-impersonating-a-civilian"
"False","2013-04-23T07:00:22.000","EL COMANDANTE","Rastafari Chaplain Blazes Through High Mass","SAN DIEGO, CA — Amidst a hanging cloud of dank smoke, inside the boatswain locker of the USS Tarawa (LHA-1), U.S. Navy Rastafari Chaplain Commander…","https://www.duffelblog.com/rastafari-chaplain-blazes-through-high-mass"
"False","2013-04-24T07:00:25.000","Rob","Marines Discover Actual 'Arms Cache' In Sub-Sahara Africa","CHAD, AFRICA — United States Africa Command announced Tuesday that it's most rapid deployment since its founding was the result of inaccurate reporting…","https://www.duffelblog.com/marines-discover-actual-arms-cache-in-sub-sahara-africa"
"False","2013-04-25T04:00:12.000","Ron","Shore Sailor Stricken By Navy's First Case of Scurvy In 150 Years","Sailors attend the new 'A Monster a day keeps the Scurvy away' briefing. KINGS BAY, GA — A sailor on shore duty has contracted scurvy, military health…","https://www.duffelblog.com/shore-sailor-stricken-by-navys-first-case-of-scurvy-in-150-years"
"False","2013-04-26T07:00:23.000","Jack Mandaville","Citing Mental Health Threat, Minnesota Requires Veteran Designation On Drivers' Licenses","MINNEAPOLIS, MN – Officials from the Minnesota Department of Motor Vehicles have confirmed approval of a new policy making it mandatory for all…","https://www.duffelblog.com/citing-mental-health-threat-minnesota-requires-veteran-designation-on-drivers-licenses"
"False","2013-04-27T07:00:18.000","Merrick","'Take Your Fobbit To Work Day' Ends In Newfound Respect, 27 Wounded In Action","KANDAHAR, AFGHANISTAN — Pentagon sources were proud to announce the success of a new, yearly event which allowed Fobbits — service-members who spend…","https://www.duffelblog.com/take-your-fobbit-to-work-day-ends-in-newfound-respect-27-wounded-in-action"
"False","2013-04-28T07:00:09.000","Paul Szoldra","Public Affairs Officials Seek To Reduce Incidents Of Combat Photobombing","FORT LEE, VA – The deputy commander of the Army's Public Affairs Office is seeking assistance from leaders of major Army commands in reducing instances…","https://www.duffelblog.com/public-affairs-officials-seek-to-reduce-incidents-of-combat-photobombing"
"False","2013-04-29T07:00:42.000","Juice Box","J-bad Joker Wreaks Havoc On Coalition Airfield","JALALABAD, AFGHANISTAN – Service members at Jalalabad Airfield are on high-alert this week following a string of safety violations perpetrated by a…","https://www.duffelblog.com/j-bad-joker-wreaks-havoc-on-coalition-airfield"
"False","2013-04-30T07:00:30.000","Rob","UN Special Operations Unit Wears Camouflage Helmets, Shoots At People","NEW YORK, NY — The UN Security Council has approved the creation of a new special operations unit to conduct 'actual military operations, including…","https://www.duffelblog.com/un-special-operations-unit-wears-camouflage-helmets-shoots-at-people"
"False","2013-05-01T07:00:14.000","Stormtrooper","Marine Corps Establishes 'Service Utilities' For More Professional Look","CAMP PENDLETON, CA - In a bold move designed to bring professionalism to new heights, the Marine Corps is introducing a new uniform regulation…","https://www.duffelblog.com/marine-corps-establishes-service-utilities-for-more-professional-look"
"False","2013-05-02T07:00:22.000","Duffel Blog Staff","You Know What? Screw It, Everyone's Gonna Wear Three Reflective Belts At All Times","The following is an opinion piece by Sergeant Major of the Army Raymond F. Chandler III. You know what soldiers? I'm sick and tired of this crap. You…","https://www.duffelblog.com/sergeant-major-chandler-you-know-what-fuck-it-everyones-gonna-wear-three-reflective-belts-during-pt"
"False","2013-05-03T07:00:59.000","Ted Heller","Navy's New 'NJP 365' Program Targets Random Sailors Before They Commit A Crime","WASHINGTON, DC – The Navy this week began subjecting randomly-selected Sailors to non-judicial punishment proceedings based on crimes they will likely…","https://www.duffelblog.com/navys-new-njp-365-program-targets-random-sailors-before-they-commit-a-crime"
"False","2013-05-04T07:00:20.000","Maxx Butthurt","Soldier Re-Classes To Cav Just So He Can Recite Lines From 'Apocalypse Now'","KILLEEN, TX — The Army's 1st Cavalry Division has been under fire in recent years, with soldiers claiming their obsession with obsolete uniform items …","https://www.duffelblog.com/solder-re-classes-to-cav-just-so-he-can-recite-lines-from-apocalypse-now"
"False","2013-05-05T07:00:50.000","Paul Szoldra","Soldiers Re-Invade Germany By Mistake, Reignite WWII","GRAFENWÖHR, GERMANY – During a training deployment to the Grafenwöhr Training Area, a U.S. Army unit mistakenly invaded Germany, effectively re-igniting…","https://www.duffelblog.com/soldiers-re-invade-germany-by-mistake-reignite-wwii"
"False","2013-05-06T07:00:25.000","Paul Sharpe","Unemployed Veteran: Wow, I'm So Happy The Unemployment Rate Dropped","The following is an opinion piece written by Jason Sievers, a veteran of Iraq and Afghanistan now living in his parent's basement. Hey, did you hear the…","https://www.duffelblog.com/unemployed-veteran-wow-im-so-happy-the-unemployment-rate-dropped"
"False","2013-05-07T07:00:56.000","Rob","Report Finds Vast Air Force Conspiracy To Recruit Hot Chicks","WASHINGTON, D.C. — A congressional investigation concluded this week, revealing a decades-long conspiracy by the United States Air Force to recruit and…","https://www.duffelblog.com/report-finds-air-force-vast-conspiracy-to-recruit-hot-chicks"
"False","2013-05-08T07:00:33.000","Anthony Ryba","Army Determined To Eliminate All Operational Memory Of War On Terror","ARLINGTON, VA — The Department of the Army announced Wednesday they are determined to eliminate all operational memory from more than a decade of…","https://www.duffelblog.com/army-determined-to-eliminate-all-operational-memory-of-war-on-terror"
"False","2013-05-08T15:00:37.000","Juice Box","Eye Protection, Reflective Belt Unable To Save Bagram Batman From Badghis Bane","KABUL, AFGHANISTAN – Darkness has fallen on Afghanistan's largest Coalition base, as news has spread that the Bagram Batman is dead. The caped crusader…","https://www.duffelblog.com/eye-protection-reflective-belt-unable-to-save-bagram-batman-from-badghis-bane"
"False","2013-05-09T07:00:29.000","EL COMANDANTE","New Urinalysis Tests Whether Military Members 'Actually Give A Shit'","WASHINGTON, D.C. — Forget about getting busted for cocaine, weed, or ecstasy — the Department of Defense can now tell if you don't give a fuck. DoD…","https://www.duffelblog.com/new-urinalysis-tests-whether-military-members-actually-give-a-shit"
"False","2013-05-10T07:00:20.000","Jake Slager","Aerial Friendly Fire Incident Ends With Medal, Promotion","CORONADO, CA — U.S. Navy pilot Lt. Nick Reynolds will soon be awarded the Navy Achievement Medal (NAM), after successfully firing a missile on a…","https://www.duffelblog.com/aerial-friendly-fire-incident-ends-with-medal-promotion"
"False","2013-05-10T15:00:31.000","G-Had","Congresswoman Victim of 'Make Her Famous' Campaign","SAN FRANCISCO, CA — A Congresswoman has filed a formal complaint against the United States military after being featured in an unauthorized 'Make Her…","https://www.duffelblog.com/congresswoman-victim-of-make-her-famous-campaign"
"False","2013-05-11T07:00:11.000","Ron","In Wake of Sex Scandals, Air Force Dismantles Fleet Of 'Pussy Wagon' Recruiting Vehicles","LACKLAND AFB, TX — In an attempt to cut down on sexual assault in its ranks, the Air Force has ordered its recruiters to stop driving their familiar…","https://www.duffelblog.com/in-wake-of-sex-scandals-air-force-dismantles-fleet-of-pussy-wagon-recruiting-vehicles"
